station,year,month,tmax,tmin,rain,sun
dublinairport.csv,2024,2,10.4,4.2,74.3,63.3
dublinairport.csv,2024,3,10.5,3.6,115.4,84.0
dublinairport.csv,2024,4,12.7,4.3,70.2,143.5
malinhead,1955,5,12.3,6.6,70.1,250.1
malinhead,1955,6,14.7,10.0,83.2,124.0
malinhead,1955,7,17.5,12.1,22.1,213.3
malinhead,1955,8,18.7,12.9,27.3,140.9
malinhead,1955,9,16.5,11.2,114.2,121.9
malinhead,1955,10,12.4,7.7,74.8,67.3
malinhead,1955,11,10.8,6.8,34.2,44.7
malinhead,1955,12,9.1,4.3,108.1,32.7
malinhead,1956,1,7.5,3.1,99.1,31.1
malinhead,1956,2,6.4,1.5,75.4,63.2
malinhead,1956,3,9.9,4.8,26.6,119.7
malinhead,1956,4,10.0,4.7,31.0,200.4
malinhead,1956,5,13.5,7.8,51.3,181.6
malinhead,1956,6,14.0,8.5,93.5,198.8
malinhead,1956,7,16.0,11.5,91.5,151.3
malinhead,1956,8,15.2,10.3,115.0,185.9
malinhead,1956,9,15.2,11.2,107.8,101.8
malinhead,1956,10,12.9,8.3,74.2,85.1
malinhead,1956,11,10.2,6.3,61.8,41.0
malinhead,1956,12,9.0,5.1,139.1,23.5
malinhead,1957,1,8.7,3.5,142.2,58.5
malinhead,1957,2,7.9,3.1,90.5,99.9
malinhead,1957,3,11.5,6.7,87.0,66.1
malinhead,1957,4,11.1,5.6,37.9,194.0
malinhead,1957,5,13.1,7.3,36.5,215.5
malinhead,1957,6,16.4,10.5,59.9,286.7
malinhead,1957,7,15.6,11.6,130.0,120.5
malinhead,1957,8,16.0,11.7,91.6,120.5
malinhead,1957,9,13.9,10.0,166.0,105.1
malinhead,1957,10,13.0,8.7,93.4,50.3
malinhead,1957,11,9.9,6.1,49.2,52.4
malinhead,1957,12,8.7,4.3,125.2,30.3
malinhead,1958,1,7.4,2.8,127.2,42.6
malinhead,1958,2,7.7,3.3,143.2,49.7
malinhead,1958,3,6.5,2.3,45.6,97.6
malinhead,1958,4,10.3,5.2,52.3,135.3
malinhead,1958,5,12.1,5.7,69.0,226.4
malinhead,1958,6,14.5,9.6,127.9,142.6
malinhead,1958,7,16.4,11.3,88.0,185.0
malinhead,1958,8,17.1,11.8,89.1,135.4
malinhead,1958,9,16.9,11.2,66.8,106.1
malinhead,1958,10,13.3,8.9,94.4,79.2
malinhead,1958,11,10.8,6.6,69.4,54.0
malinhead,1958,12,8.4,3.9,141.9,37.7
malinhead,1959,1,6.5,1.8,72.0,81.3
malinhead,1959,2,9.1,4.2,21.2,71.4
malinhead,1959,3,10.3,4.5,70.9,127.9
malinhead,1959,4,11.3,5.3,82.9,159.6
malinhead,1959,5,14.0,8.0,27.7,264.5
malinhead,1959,6,16.6,10.3,50.5,207.0
malinhead,1959,7,17.5,11.9,92.5,104.1
malinhead,1959,8,17.6,12.8,35.5,132.1
malinhead,1959,9,17.6,11.1,36.4,153.8
malinhead,1959,10,15.3,9.9,132.0,98.1
malinhead,1959,11,10.1,5.4,132.2,72.5
malinhead,1959,12,8.9,4.2,133.7,29.0
malinhead,1960,1,8.0,3.3,113.0,42.3
malinhead,1960,2,7.3,2.1,102.9,109.5
malinhead,1960,3,8.8,5.2,44.4,84.1
malinhead,1960,4,11.7,5.5,54.1,169.1
malinhead,1960,5,14.9,8.7,59.8,216.2
malinhead,1960,6,16.8,11.1,79.4,223.3
malinhead,1960,7,16.8,11.4,129.5,153.2
malinhead,1960,8,16.6,10.8,103.4,191.5
malinhead,1960,9,15.6,9.5,64.1,149.6
malinhead,1960,10,12.7,8.5,67.4,54.8
malinhead,1960,11,9.7,5.4,85.8,59.5
malinhead,1960,12,7.5,2.6,148.3,52.9
malinhead,1961,1,7.4,2.1,100.9,64.8
malinhead,1961,2,9.7,4.9,113.3,59.2
malinhead,1961,3,11.3,6.5,60.4,96.3
malinhead,1961,4,11.2,5.6,124.5,118.0
malinhead,1961,5,12.7,7.6,47.2,233.8
malinhead,1961,6,15.5,10.1,49.9,146.1
malinhead,1961,7,15.4,10.6,73.3,103.9
malinhead,1961,8,16.5,10.9,131.2,126.0
malinhead,1961,9,16.3,9.8,92.2,127.0
malinhead,1961,10,13.0,7.6,101.8,94.7
malinhead,1961,11,9.5,5.2,90.7,51.7
malinhead,1961,12,7.1,2.0,98.0,40.7
malinhead,1962,1,7.9,2.9,143.6,45.6
malinhead,1962,2,8.4,3.5,66.2,56.1
malinhead,1962,3,6.6,1.6,78.6,115.5
malinhead,1962,4,10.4,4.1,65.6,233.0
malinhead,1962,5,12.2,6.7,44.5,232.6
malinhead,1962,6,15.4,9.4,59.1,170.0
malinhead,1962,7,15.4,10.7,43.9,136.1
malinhead,1962,8,16.0,10.7,135.8,172.9
malinhead,1962,9,14.5,9.5,123.0,104.6
malinhead,1962,10,13.5,8.7,38.9,85.6
malinhead,1962,11,9.6,5.3,97.3,38.0
malinhead,1962,12,8.2,3.9,95.4,29.3
malinhead,1963,1,4.6,0.4,35.2,65.3
malinhead,1963,2,4.8,0.2,34.4,80.8
malinhead,1963,3,9.9,3.7,89.2,133.9
malinhead,1963,4,10.4,5.4,59.8,152.9
malinhead,1963,5,11.9,6.5,101.1,181.4
malinhead,1963,6,15.5,10.1,54.2,213.2
malinhead,1963,7,16.4,10.8,71.8,185.6
malinhead,1963,8,15.2,10.7,58.8,107.0
malinhead,1963,9,14.9,10.0,92.5,112.3
malinhead,1963,10,13.4,8.8,148.9,71.6
malinhead,1963,11,9.9,5.3,191.3,43.8
malinhead,1963,12,7.6,3.7,41.0,34.1
malinhead,1964,1,8.4,4.4,48.5,31.9
malinhead,1964,2,7.8,3.4,22.7,44.7
malinhead,1964,3,8.2,3.2,38.0,69.0
malinhead,1964,4,11.3,5.9,64.9,165.5
malinhead,1964,5,14.2,8.1,55.2,164.2
malinhead,1964,6,14.8,9.7,101.1,158.3
malinhead,1964,7,16.0,11.3,76.1,94.3
malinhead,1964,8,15.7,10.6,100.4,138.1
malinhead,1964,9,15.7,10.1,132.4,114.8
malinhead,1964,10,12.4,7.5,115.3,62.7
malinhead,1964,11,10.8,5.9,94.7,56.9
malinhead,1964,12,7.9,3.2,147.9,21.7
malinhead,1965,1,6.9,2.6,107.1,51.7
malinhead,1965,2,7.2,3.8,15.9,61.7
malinhead,1965,3,8.4,3.4,87.5,94.2
malinhead,1965,4,11.0,4.7,73.6,158.3
malinhead,1965,5,13.1,7.5,46.7,141.0
malinhead,1965,6,15.5,9.7,105.3,158.8
malinhead,1965,7,14.9,10.3,64.0,133.1
malinhead,1965,8,16.3,10.7,110.0,124.6
malinhead,1965,9,13.9,9.1,98.8,82.4
malinhead,1965,10,13.5,8.4,112.6,92.9
malinhead,1965,11,8.1,4.1,97.9,56.7
malinhead,1965,12,7.9,3.7,113.8,34.9
malinhead,1966,1,7.0,3.3,54.1,28.6
malinhead,1966,2,7.3,3.7,104.5,45.3
malinhead,1966,3,9.8,4.9,100.2,95.1
malinhead,1966,4,8.9,4.4,56.6,97.4
malinhead,1966,5,13.1,7.0,65.7,224.5
malinhead,1966,6,15.9,10.9,88.9,120.6
malinhead,1966,7,15.8,11.6,72.0,142.5
malinhead,1966,8,15.8,10.7,55.1,185.8
malinhead,1966,9,15.8,11.1,86.3,103.6
malinhead,1966,10,12.4,7.7,77.9,94.6
malinhead,1966,11,8.9,4.3,94.8,48.2
malinhead,1966,12,8.5,4.3,173.4,20.2
malinhead,1967,1,8.2,4.9,79.3,44.4
malinhead,1967,2,8.4,3.9,82.2,66.1
malinhead,1967,3,9.1,4.2,104.2,92.4
malinhead,1967,4,10.4,5.4,43.6,128.6
malinhead,1967,5,11.8,5.9,66.7,256.9
malinhead,1967,6,15.4,9.2,50.7,178.9
malinhead,1967,7,16.7,11.0,69.0,115.1
malinhead,1967,8,16.4,11.1,110.9,135.4
malinhead,1967,9,15.3,10.1,143.0,105.9
malinhead,1967,10,12.1,7.3,223.6,72.9
malinhead,1967,11,9.6,5.6,143.2,33.7
malinhead,1967,12,8.5,4.4,124.8,22.4
malinhead,1968,1,8.3,4.0,160.5,23.5
malinhead,1968,2,6.3,1.0,62.4,98.0
malinhead,1968,3,9.0,4.0,104.9,84.8
malinhead,1968,4,11.5,4.8,57.7,179.6
malinhead,1968,5,11.3,5.7,73.1,176.4
malinhead,1968,6,16.0,9.3,59.9,212.3
malinhead,1968,7,15.6,10.7,25.0,203.7
malinhead,1968,8,16.9,10.8,47.2,230.3
malinhead,1968,9,15.8,10.5,97.3,113.9
malinhead,1968,10,14.6,9.6,149.3,81.5
malinhead,1968,11,9.5,5.3,65.4,42.6
malinhead,1968,12,7.9,3.8,72.2,30.5
malinhead,1969,1,8.1,3.3,139.3,28.3
malinhead,1969,2,5.5,1.3,106.3,60.2
malinhead,1969,3,6.6,1.8,45.1,106.8
malinhead,1969,4,10.4,4.2,50.2,201.3
malinhead,1969,5,11.9,6.5,52.0,168.8
malinhead,1969,6,15.9,9.3,62.3,235.2
malinhead,1969,7,17.4,11.7,47.7,132.6
malinhead,1969,8,17.1,11.9,66.3,121.5
malinhead,1969,9,15.3,10.7,76.9,91.4
malinhead,1969,10,15.3,10.7,91.1,62.7
malinhead,1969,11,8.6,3.8,195.5,31.6
malinhead,1969,12,7.8,4.0,118.8,30.8
malinhead,1970,1,7.3,3.5,59.8,32.8
malinhead,1970,2,6.4,1.7,143.7,77.1
malinhead,1970,3,7.6,2.7,76.1,117.5
malinhead,1970,4,9.4,4.6,81.2,147.2
malinhead,1970,5,13.3,8.8,50.5,121.4
malinhead,1970,6,16.4,11.4,54.2,205.9
malinhead,1970,7,14.8,10.3,105.7,88.4
malinhead,1970,8,16.3,11.8,83.3,133.4
malinhead,1970,9,15.8,10.7,106.4,94.3
malinhead,1970,10,13.0,8.8,163.6,44.4
malinhead,1970,11,9.8,5.4,147.2,50.3
malinhead,1970,12,8.5,5.1,58.5,22.4
malinhead,1971,1,8.8,4.2,81.6,54.3
malinhead,1971,2,8.7,4.2,94.9,40.1
malinhead,1971,3,9.0,4.3,65.1,99.7
malinhead,1971,4,10.2,5.4,76.2,158.4
malinhead,1971,5,13.6,7.3,95.0,188.6
malinhead,1971,6,13.5,9.0,88.6,194.2
malinhead,1971,7,16.9,11.4,46.1,157.8
malinhead,1971,8,15.9,11.6,131.1,133.7
malinhead,1971,9,17.2,11.3,24.1,136.2
malinhead,1971,10,14.3,9.4,90.7,105.9
malinhead,1971,11,10.6,5.5,143.5,32.0
malinhead,1971,12,10.5,6.7,53.0,18.2
malinhead,1972,1,6.7,2.4,113.7,33.6
malinhead,1972,2,7.6,2.8,38.7,64.2
malinhead,1972,3,9.0,3.2,97.2,119.7
malinhead,1972,4,10.3,5.4,104.3,151.5
malinhead,1972,5,12.2,6.9,86.3,156.2
malinhead,1972,6,13.0,7.9,88.6,182.2
malinhead,1972,7,15.3,10.5,44.8,165.5
malinhead,1972,8,15.2,10.6,85.7,78.8
malinhead,1972,9,14.3,8.7,25.2,135.6
malinhead,1972,10,13.8,9.1,47.1,75.4
malinhead,1972,11,9.4,4.8,140.1,35.7
malinhead,1972,12,9.1,4.4,91.8,43.9
malinhead,1973,1,8.1,4.3,99.8,27.3
malinhead,1973,2,7.7,3.4,82.6,49.1
malinhead,1973,3,9.9,3.7,41.0,131.8
malinhead,1973,4,9.2,4.5,64.2,140.5
malinhead,1973,5,12.1,6.9,75.2,156.3
malinhead,1973,6,15.9,9.0,42.3,178.6
malinhead,1973,7,16.0,11.4,88.5,123.7
malinhead,1973,8,17.4,11.9,101.0,126.6
malinhead,1973,9,15.8,10.4,121.6,128.0
malinhead,1973,10,12.2,8.0,66.0,87.0
malinhead,1973,11,9.7,4.9,123.2,35.5
malinhead,1973,12,8.7,4.3,135.4,29.8
malinhead,1974,1,8.9,4.0,130.9,26.0
malinhead,1974,2,8.4,3.5,77.3,52.4
malinhead,1974,3,8.6,3.9,50.1,116.4
malinhead,1974,4,11.0,4.8,9.9,229.8
malinhead,1974,5,13.0,7.8,56.0,167.6
malinhead,1974,6,14.5,9.2,42.8,217.8
malinhead,1974,7,15.7,10.9,87.9,160.3
malinhead,1974,8,17.0,11.3,82.2,164.8
malinhead,1974,9,13.8,8.8,123.3,115.1
malinhead,1974,10,10.8,7.7,63.0,68.9
malinhead,1974,11,9.2,4.5,130.0,51.2
malinhead,1974,12,10.0,5.6,132.8,16.3
malinhead,1975,1,9.1,3.9,155.4,34.8
malinhead,1975,2,8.6,3.6,17.3,95.6
malinhead,1975,3,7.7,3.2,60.0,133.4
malinhead,1975,4,10.1,5.1,62.5,106.5
malinhead,1975,5,11.3,6.7,15.7,287.5
malinhead,1975,6,15.5,9.5,29.3,202.2
malinhead,1975,7,17.0,12.1,85.1,157.2
malinhead,1975,8,18.6,12.5,58.3,108.0
malinhead,1975,9,14.8,9.8,122.0,90.8
malinhead,1975,10,13.4,8.9,91.8,75.0
malinhead,1975,11,10.0,5.0,101.2,41.8
malinhead,1975,12,9.2,5.5,65.3,18.6
malinhead,1976,1,8.6,4.7,144.6,17.7
malinhead,1976,2,8.0,3.6,48.7,45.1
malinhead,1976,3,8.6,3.2,65.7,72.7
malinhead,1976,4,10.6,5.9,21.3,161.7
malinhead,1976,5,13.1,7.1,114.6,130.0
malinhead,1976,6,16.8,10.8,54.2,171.2
malinhead,1976,7,17.7,12.7,93.0,103.9
malinhead,1976,8,18.3,12.4,19.4,248.7
malinhead,1976,9,14.9,10.6,67.0,105.9
malinhead,1976,10,12.3,7.3,136.5,68.9
malinhead,1976,11,9.6,5.0,123.9,65.5
malinhead,1976,12,6.2,2.3,93.3,29.8
malinhead,1977,1,6.8,2.4,68.2,43.7
malinhead,1977,2,6.8,2.4,151.1,54.7
malinhead,1977,3,9.6,4.8,64.4,74.0
malinhead,1977,4,9.6,4.3,88.9,125.1
malinhead,1977,5,12.3,6.9,30.9,257.4
malinhead,1977,6,14.0,8.5,43.5,218.5
malinhead,1977,7,16.8,11.9,79.1,154.2
malinhead,1977,8,17.0,10.8,57.1,206.1
malinhead,1977,9,14.7,9.3,120.6,95.5
malinhead,1977,10,14.1,9.7,99.5,53.2
malinhead,1977,11,9.2,3.8,161.0,62.6
malinhead,1977,12,8.8,5.3,63.2,31.0
malinhead,1978,1,7.2,2.5,162.6,38.3
malinhead,1978,2,6.3,2.4,58.0,71.9
malinhead,1978,3,9.1,3.6,133.3,79.7
malinhead,1978,4,8.8,4.3,25.4,107.3
malinhead,1978,5,13.5,7.5,30.9,212.2
malinhead,1978,6,14.5,10.0,55.7,134.8
malinhead,1978,7,15.2,10.8,39.5,105.2
malinhead,1978,8,15.9,11.7,76.1,81.6
malinhead,1978,9,15.5,11.0,168.2,80.1
malinhead,1978,10,14.0,10.2,70.2,66.6
malinhead,1978,11,11.4,6.4,149.6,46.4
malinhead,1978,12,7.5,3.4,124.7,32.7
malinhead,1979,1,5.7,1.1,143.0,44.9
malinhead,1979,2,5.8,2.0,24.2,66.3
malinhead,1979,3,7.2,2.2,96.6,110.9
malinhead,1979,4,8.9,4.1,53.3,127.1
malinhead,1979,5,10.8,5.0,82.8,192.2
malinhead,1979,6,14.5,8.9,68.5,150.4
malinhead,1979,7,16.2,11.3,68.0,63.7
malinhead,1979,8,15.7,10.6,84.6,131.7
malinhead,1979,9,15.2,9.7,83.2,93.2
malinhead,1979,10,13.5,8.7,111.7,72.3
malinhead,1979,11,10.3,5.1,202.9,39.7
malinhead,1979,12,8.4,3.6,120.6,29.4
malinhead,1980,1,6.8,2.4,75.3,46.7
malinhead,1980,2,8.4,3.6,80.6,57.2
malinhead,1980,3,7.7,2.6,88.8,89.3
malinhead,1980,4,11.0,5.7,22.0,125.0
malinhead,1980,5,13.8,7.9,19.9,227.0
malinhead,1980,6,14.5,10.0,74.3,146.3
malinhead,1980,7,15.4,11.3,110.2,117.7
malinhead,1980,8,16.9,11.9,97.9,100.5
malinhead,1980,9,15.9,11.3,154.4,91.8
malinhead,1980,10,11.7,7.3,151.9,63.7
malinhead,1980,11,9.9,5.5,95.1,33.6
malinhead,1980,12,9.3,4.9,113.5,14.2
malinhead,1981,1,8.8,4.5,150.5,14.9
malinhead,1981,2,7.0,2.4,73.5,55.6
malinhead,1981,3,9.5,4.5,102.0,82.5
malinhead,1981,4,10.7,5.3,36.8,194.2
malinhead,1981,5,12.7,7.5,115.5,136.4
malinhead,1981,6,14.3,9.9,77.6,129.7
malinhead,1981,7,15.5,11.0,86.4,98.0
malinhead,1981,8,16.7,11.4,71.5,155.1
malinhead,1981,9,16.2,10.2,129.2,105.7
malinhead,1981,10,10.4,5.7,153.3,72.2
malinhead,1981,11,10.7,6.1,112.2,30.2
malinhead,1981,12,5.7,1.4,74.7,42.5
malinhead,1982,1,7.2,2.9,99.9,44.9
malinhead,1982,2,8.4,3.0,63.1,68.4
malinhead,1982,3,8.9,3.1,126.6,113.6
malinhead,1982,4,10.9,5.6,22.9,137.6
malinhead,1982,5,14.0,6.9,81.9,190.1
malinhead,1982,6,15.5,10.5,102.3,165.0
malinhead,1982,7,16.7,11.4,16.5,185.2
malinhead,1982,8,16.3,11.3,169.6,108.9
malinhead,1982,9,15.1,9.6,111.8,83.9
malinhead,1982,10,12.9,7.7,92.5,74.5
malinhead,1982,11,9.9,5.2,139.1,35.5
malinhead,1982,12,7.9,3.0,134.7,26.7
malinhead,1983,1,9.0,4.3,149.8,23.0
malinhead,1983,2,6.8,2.2,41.7,55.0
malinhead,1983,3,9.1,4.9,106.2,49.0
malinhead,1983,4,8.8,3.6,49.7,181.1
malinhead,1983,5,11.7,7.1,52.9,153.7
malinhead,1983,6,14.5,9.6,45.9,136.8
malinhead,1983,7,17.9,12.4,24.3,153.7
malinhead,1983,8,17.9,13.0,39.1,135.2
malinhead,1983,9,15.2,10.0,69.2,67.8
malinhead,1983,10,12.9,7.9,186.2,58.0
malinhead,1983,11,10.9,6.9,28.1,31.4
malinhead,1983,12,9.7,5.6,130.4,20.6
malinhead,1984,1,6.9,1.4,183.8,21.2
malinhead,1984,2,8.1,3.2,108.8,44.8
malinhead,1984,3,7.5,2.7,42.4,90.8
malinhead,1984,4,11.9,5.8,36.6,166.5
malinhead,1984,5,12.0,6.2,28.1,249.7
malinhead,1984,6,14.4,10.5,59.5,98.3
malinhead,1984,7,16.6,12.1,44.9,131.8
malinhead,1984,8,18.0,12.3,64.5,135.5
malinhead,1984,9,15.3,10.3,117.7,89.8
malinhead,1984,10,13.3,7.7,119.4,84.3
malinhead,1984,11,9.7,5.2,113.1,52.5
malinhead,1984,12,8.8,4.5,101.5,29.8
malinhead,1985,1,5.9,0.7,106.2,60.0
malinhead,1985,2,7.0,2.7,33.6,65.7
malinhead,1985,3,8.0,3.4,100.7,80.1
malinhead,1985,4,10.8,5.2,77.9,127.5
malinhead,1985,5,11.9,6.9,56.4,174.8
malinhead,1985,6,14.0,8.7,53.7,188.0
malinhead,1985,7,16.0,11.5,152.3,112.6
malinhead,1985,8,15.5,10.8,180.8,102.0
malinhead,1985,9,15.7,11.1,218.9,82.2
malinhead,1985,10,13.8,8.4,30.4,95.0
malinhead,1985,11,8.3,3.7,74.8,40.4
malinhead,1985,12,9.1,5.0,90.1,28.6
malinhead,1986,1,7.1,2.6,182.7,19.8
malinhead,1986,2,4.2,0.6,9.9,68.0
malinhead,1986,3,8.7,2.9,123.5,105.1
malinhead,1986,4,8.5,3.4,69.6,181.2
malinhead,1986,5,12.3,7.1,98.9,143.4
malinhead,1986,6,15.2,9.7,42.1,160.1
malinhead,1986,7,15.9,11.3,76.2,94.0
malinhead,1986,8,14.0,10.3,83.9,135.5
malinhead,1986,9,14.0,9.4,29.3,157.7
malinhead,1986,10,13.1,8.0,89.2,84.4
malinhead,1986,11,10.1,5.2,137.8,42.2
malinhead,1986,12,8.8,4.0,218.9,20.6
malinhead,1987,1,6.3,2.1,38.1,44.7
malinhead,1987,2,7.9,3.1,73.6,81.3
malinhead,1987,3,7.9,2.8,100.2,81.9
malinhead,1987,4,11.5,6.0,40.1,95.4
malinhead,1987,5,12.1,7.3,45.6,179.3
malinhead,1987,6,13.5,8.8,74.8,174.6
malinhead,1987,7,16.7,11.8,121.6,85.5
malinhead,1987,8,16.9,11.8,82.1,108.3
malinhead,1987,9,15.6,9.6,93.0,142.8
malinhead,1987,10,11.8,6.5,166.4,118.5
malinhead,1987,11,10.1,6.3,68.0,47.5
malinhead,1987,12,9.3,5.2,49.4,35.6
malinhead,1988,1,7.8,3.1,179.9,41.7
malinhead,1988,2,8.0,3.5,122.5,47.9
malinhead,1988,3,9.3,4.6,122.8,66.6
malinhead,1988,4,11.2,5.9,29.8,154.0
malinhead,1988,5,14.2,7.7,32.3,183.1
malinhead,1988,6,15.0,10.5,38.2,140.8
malinhead,1988,7,15.9,11.0,147.3,135.0
malinhead,1988,8,16.5,11.5,121.4,84.0
malinhead,1988,9,14.9,10.3,125.6,86.4
malinhead,1988,10,13.3,8.2,112.9,79.3
malinhead,1988,11,10.1,5.1,53.8,49.0
malinhead,1988,12,10.5,7.1,81.9,14.1
malinhead,1989,1,10.4,6.1,78.2,27.9
malinhead,1989,2,9.4,3.6,136.2,65.7
malinhead,1989,3,9.7,3.5,135.4,85.5
malinhead,1989,4,9.1,4.2,115.0,157.8
malinhead,1989,5,14.1,7.4,27.2,232.0
malinhead,1989,6,15.1,9.3,49.2,185.0
malinhead,1989,7,17.5,12.5,57.8,163.8
malinhead,1989,8,17.2,11.9,137.1,94.3
malinhead,1989,9,15.4,10.4,44.4,102.2
malinhead,1989,10,13.3,9.3,188.5,50.4
malinhead,1989,11,9.9,6.2,63.5,45.5
malinhead,1989,12,7.5,3.3,46.1,39.2
malinhead,1990,1,8.7,4.2,158.7,38.4
malinhead,1990,2,8.8,3.5,200.2,44.1
malinhead,1990,3,10.4,6.3,71.8,58.8
malinhead,1990,4,10.4,5.0,68.8,163.0
malinhead,1990,5,13.7,8.6,26.2,245.3
malinhead,1990,6,14.9,10.1,115.8,152.0
malinhead,1990,7,17.5,12.4,55.4,191.7
malinhead,1990,8,17.5,12.7,95.2,89.6
malinhead,1990,9,14.6,9.9,66.9,89.0
malinhead,1990,10,13.1,9.0,250.4,55.6
malinhead,1990,11,10.0,6.1,69.3,48.4
malinhead,1990,12,8.0,3.5,132.0,27.4
malinhead,1991,1,6.8,2.1,110.9,60.3
malinhead,1991,2,6.6,2.0,47.7,65.0
malinhead,1991,3,9.8,5.4,63.4,80.9
malinhead,1991,4,10.3,5.7,115.5,141.5
malinhead,1991,5,12.0,8.1,18.4,125.6
malinhead,1991,6,13.6,8.4,103.9,173.6
malinhead,1991,7,17.5,13.0,90.7,156.6
malinhead,1991,8,17.8,12.8,70.4,142.9
malinhead,1991,9,15.8,10.6,74.6,124.1
malinhead,1991,10,12.2,8.2,101.8,58.0
malinhead,1991,11,9.7,5.5,158.9,40.9
malinhead,1991,12,9.0,4.9,112.8,9.5
malinhead,1992,1,8.3,4.4,113.5,31.3
malinhead,1992,2,9.0,4.6,89.7,41.3
malinhead,1992,3,9.7,5.2,149.1,53.5
malinhead,1992,4,10.5,6.2,101.8,82.2
malinhead,1992,5,14.2,8.5,45.9,194.6
malinhead,1992,6,15.4,11.1,53.5,150.7
malinhead,1992,7,16.8,11.6,80.2,119.6
malinhead,1992,8,15.8,10.6,174.4,146.1
malinhead,1992,9,14.2,9.2,86.2,101.9
malinhead,1992,10,10.7,6.7,108.0,64.3
malinhead,1992,11,10.0,5.1,165.3,34.0
malinhead,1992,12,7.7,3.3,116.7,35.5
malinhead,1993,1,9.0,3.3,162.3,16.3
malinhead,1993,2,8.7,5.8,33.5,25.0
malinhead,1993,3,9.7,4.4,63.3,81.7
malinhead,1993,4,10.8,6.5,124.5,104.9
malinhead,1993,5,11.8,7.5,52.9,164.6
malinhead,1993,6,14.8,10.4,69.3,119.7
malinhead,1993,7,15.3,11.1,99.2,117.1
malinhead,1993,8,15.3,10.8,55.8,141.3
malinhead,1993,9,14.7,9.6,80.7,136.1
malinhead,1993,10,10.8,6.7,38.4,97.7
malinhead,1993,11,8.8,4.4,61.6,64.4
malinhead,1993,12,7.9,3.3,227.3,21.6
malinhead,1994,1,7.8,3.3,146.6,38.4
malinhead,1994,2,6.3,2.3,120.2,46.7
malinhead,1994,3,9.2,4.0,151.3,75.7
malinhead,1994,4,9.9,4.8,84.9,157.1
malinhead,1994,5,12.0,7.1,18.8,197.2
malinhead,1994,6,14.1,9.4,98.3,104.1
malinhead,1994,7,17.5,12.0,67.6,130.7
malinhead,1994,8,16.3,11.6,76.5,145.1
malinhead,1994,9,14.7,10.3,103.2,109.0
malinhead,1994,10,13.1,8.6,63.7,84.0
malinhead,1994,11,12.4,8.1,100.1,64.6
malinhead,1994,12,9.2,4.7,158.9,35.3
malinhead,1995,1,8.2,2.9,185.6,27.3
malinhead,1995,2,8.4,3.9,157.2,46.0
malinhead,1995,3,8.0,2.7,145.8,69.2
malinhead,1995,4,10.5,5.6,42.9,140.4
malinhead,1995,5,13.4,7.3,73.6,192.9
malinhead,1995,6,14.5,9.9,33.0,209.7
malinhead,1995,7,18.7,12.5,57.9,146.1
malinhead,1995,8,19.5,13.5,13.3,228.1
malinhead,1995,9,16.0,11.0,108.4,132.6
malinhead,1995,10,15.1,9.4,190.9,78.1
malinhead,1995,11,11.4,7.0,86.9,45.2
malinhead,1995,12,7.5,2.7,80.8,48.5
malinhead,1996,1,8.5,4.9,43.8,24.3
malinhead,1996,2,7.5,1.8,74.4,103.8
malinhead,1996,3,7.5,3.7,18.9,67.5
malinhead,1996,4,11.9,5.6,78.0,148.4
malinhead,1996,5,11.5,5.6,72.6,244.8
malinhead,1996,6,15.7,9.7,53.9,204.2
malinhead,1996,7,16.2,11.3,67.0,134.5
malinhead,1996,8,17.0,12.0,132.3,101.8
malinhead,1996,9,16.1,11.1,47.1,160.8
malinhead,1996,10,14.0,9.0,155.4,64.3
malinhead,1996,11,9.5,4.7,126.3,63.8
malinhead,1996,12,7.9,3.7,56.9,52.9
malinhead,1997,1,7.6,3.5,22.2,27.8
malinhead,1997,2,9.3,3.6,140.4,62.5
malinhead,1997,3,10.5,5.4,89.7,93.3
malinhead,1997,4,11.2,6.4,50.0,92.2
malinhead,1997,5,13.1,7.7,89.1,225.2
malinhead,1997,6,14.7,9.2,52.4,187.2
malinhead,1997,7,17.3,11.8,74.5,157.7
malinhead,1997,8,19.3,13.2,79.2,205.5
malinhead,1997,9,15.8,10.6,84.8,151.9
malinhead,1997,10,13.4,8.5,71.5,79.2
malinhead,1997,11,11.8,7.3,76.0,35.1
malinhead,1997,12,9.7,5.5,169.9,36.0
malinhead,1998,1,8.6,3.3,112.5,57.2
malinhead,1998,2,10.6,6.8,104.5,39.6
malinhead,1998,3,10.2,5.4,78.9,52.2
malinhead,1998,4,9.6,4.7,52.0,152.3
malinhead,1998,5,12.7,8.6,45.3,173.0
malinhead,1998,6,14.5,9.8,92.7,188.4
malinhead,1998,7,15.6,11.8,137.0,84.2
malinhead,1998,8,16.6,12.2,161.4,117.2
malinhead,1998,9,16.5,11.7,53.8,123.3
malinhead,1998,10,12.7,7.9,171.6,100.7
malinhead,1998,11,10.3,6.2,144.3,51.5
malinhead,1998,12,10.0,4.5,131.2,30.7
malinhead,1999,1,7.9,3.6,148.4,39.2
malinhead,1999,2,8.4,4.4,113.8,47.7
malinhead,1999,3,9.8,4.8,65.0,132.5
malinhead,1999,4,11.2,6.4,76.4,144.4
malinhead,1999,5,13.6,8.9,55.0,158.0
malinhead,1999,6,14.3,9.1,97.4,154.9
malinhead,1999,7,17.2,12.5,75.1,177.1
malinhead,1999,8,16.8,12.3,63.4,149.4
malinhead,1999,9,16.7,11.0,167.8,101.9
malinhead,1999,10,13.4,9.1,81.2,76.6
